"",GSM155179.CEL,GSM155181.CEL,GSM155183.CEL,GSM155185.CEL,GSM155187.CEL,GSM155190.CEL,GSM155195.CEL,GSM155201.CEL,GSM155203.CEL,GSM155206.CEL,GSM155219.CEL,GSM155221.CEL,GSM155223.CEL,GSM155225.CEL,GSM155227.CEL,GSM155229.CEL,GSM155232.CEL,GSM155234.CEL,GSM155236.CEL,GSM155238.CEL
50813,8.47248267205525,8.30282723833791,8.30683194563001,8.22558192094808,8.29298518243228,8.45690482651142,8.45449632932821,8.28242436512138,7.72333594815915,8.45167467112618,8.36243138046516,8.31922783401329,8.10010296394107,7.59280220485152,8.17607772914496,8.2665938413874,8.24931002847723,8.10159893569084,8.17699577828615,8.08558788802851
50814,5.39896348014407,5.30400395477232,5.09420869373698,5.2913545342615,5.28186459941576,5.41240553227842,5.28293328498728,5.17890296921832,5.34934398739571,5.74345234625268,5.03140569963266,4.94037182822284,5.01361065669795,5.31270593684856,5.13757826500622,5.09190296024341,5.06392845126113,4.83969030079656,4.91420288174229,4.94621788063859
5082,7.55531641021598,7.8068933963431,7.41129691969116,7.35099367067962,7.29112901054513,7.30600300076255,7.17979457590125,7.61632350871844,6.54121638471164,7.42192942932405,7.47126917992105,7.25986483003912,7.67452232061326,6.67950533091965,7.49999891129062,7.32413758908959,7.62951899386773,7.33000171833321,7.87143305577327,7.971197702048
5083,5.95914182735108,6.00272618136305,5.96839955331541,6.24845185068197,6.01871597729147,5.89877821108549,6.12895482894515,6.06926479853162,6.67174225311326,5.80502068321638,5.95635323948959,6.05019904272983,6.03803438151692,6.29074418178232,6.00913382037323,6.00832933869925,6.15048363220465,6.02971869223101,6.02355402673768,6.03638575561282
50833,5.3755387208972,5.43600614405125,5.38522745311023,5.93909071028225,5.7049903651478,5.61270392145058,5.53067306092445,5.65055560707805,5.08492625928586,5.42140249972161,5.4290128986306,5.29872608250681,5.58889540848691,4.94260604550822,5.47938104029152,5.33589749878856,5.45248777844752,5.30616473927912,5.42975607038422,5.63647445919476
50835,5.25174974829823,5.3597375411433,5.2787491072618,5.42803091320808,5.3626879764388,5.24089997622986,5.34384609585775,5.41271033297807,5.75298422259442,5.26541600875359,5.26659668286323,5.19661062492569,5.43527556448262,5.44604080520958,5.29445648084417,5.29910903507258,5.36516652663965,5.43566040548771,5.2514839148428,5.25642587700312
50840,5.56426011904384,5.68066694060064,5.66708105984509,5.88966842789845,5.70262015065014,5.83646471998066,5.76388560996933,5.77933201504358,5.75321801310023,5.66977030646383,5.4990277252195,5.68520650541136,5.67763160711247,5.53001195025482,5.68366220909164,5.65134957021958,5.6408026871458,5.75231238171398,5.66216891424884,5.70208798786109
50848,7.66605692728018,7.40727074188154,7.94887320456444,7.79001337692921,7.2230637513324,7.85000163901936,7.31396220155965,7.3362105860384,7.05152658416796,7.54157275888463,7.70958303228884,7.61981094396414,7.34093861521207,7.42569419243337,7.67219632617706,8.19697086567718,7.4651885167057,7.57006963524737,8.18520568244268,7.27882093416958
50852,8.66980167082808,7.69054401026699,8.35455261419012,9.21682094177897,8.53869939033536,9.41062734577949,7.87481361124469,8.47975763987262,7.58956707441378,8.2567706382818,8.10533715736162,7.80289475907723,9.04389373246048,8.55998911626167,8.6110769316557,8.11889264976764,8.01435657579159,7.86021276507465,8.40462706584047,8.24212791498279
50853,8.27727155653587,7.56368827168112,8.27894509123591,7.63282165308532,7.82942145233938,7.70782360831908,8.24255946380632,8.19002899100851,7.65552389864554,8.51971194921629,8.3233966423908,8.38744788400519,8.26983631123906,7.88128765664154,8.19323249992362,8.23640004216782,8.25952498254842,8.25476793241224,8.00418925636796,8.33190851895891
50854,10.8955548665812,10.5706488264484,11.4302753484046,10.074230060416,10.221478868755,10.4094292685529,10.4245439253446,10.752767433108,10.1625234929415,10.3478109171332,11.0651273064009,11.1017357116764,10.5579723618865,10.8390445084045,11.2470602696287,11.0207532128028,11.4530037978317,11.2412131021329,11.0146810073993,11.0336918673923
50855,7.72339711353139,7.55498248456708,7.766808688595,7.63381042870366,7.42619918269836,7.43642772866383,7.84659429929912,7.60162802305445,8.63064149171736,7.62882910999125,7.58226633998298,7.53994464067932,7.76659995228743,8.65678845229079,7.60745161122187,7.7379228487774,7.52681352453313,7.65904876254837,7.65176264735093,7.5498199356632
50856,4.78779875131761,4.79341912724769,4.72963953056012,5.04027960294243,4.74869845894512,4.8878842150412,4.63509812354465,4.99312667149696,4.92108327777087,4.86270991779378,4.69442799319159,4.83754294022595,4.81225983222034,4.80075648913289,4.79820430021979,4.69409100735141,4.8247813530973,5.00863447158272,4.99028513332252,4.84681846032183
50859,4.65478504333643,4.78773714821078,4.80825821053887,4.82471948054784,4.81372074343103,4.77935618762299,4.88383179744877,4.91578447826308,4.96490359168,4.87627220370092,4.78483124964317,4.87210131664998,4.85207251614083,5.23131867850519,4.81151243736271,4.79189055930814,4.790183887519,4.94952776933683,4.80029210264393,4.79158894082671
50861,5.35345432734101,5.31391152625271,5.49928917120246,5.26618048751936,5.29717366097447,5.1200241214821,5.44938217300729,5.10884170084865,5.47933291028244,5.2037379418549,5.48107984527301,5.55695496454321,5.41328533042213,5.422194884756,5.30748424274787,5.57524160920999,5.56452537208106,5.52900394832677,5.34836704855092,5.46332052620256
50862,6.83231426535799,6.7344858120001,6.81941273692395,6.66768599471759,6.6571531692532,6.73098233334612,6.11118509311498,6.90352840797894,6.83584852608371,6.24097233000698,6.53872406256008,6.64398918657752,6.66113010650522,6.26333281755091,6.6742442889981,6.38419826200664,6.66999937826289,6.4716783841305,6.58659510542318,6.61421267186546
50865,7.58717803316327,7.58138816508015,8.25599006375665,6.55853830696599,7.4027695737862,7.24275517485765,7.33858868494306,7.48475051611384,6.68053069646797,7.42175496377439,7.38821180168091,7.52916199969324,7.41333510706434,7.08078643771007,7.60051541158126,7.62959201465688,8.14588491605349,8.05099335375403,7.72948419939182,7.86353209822148
5087,5.41258232051512,5.51075080900039,5.66677442976864,6.03540874373088,5.74079753928363,6.15704831589358,5.70378358566345,5.73052554682098,5.42125099346069,5.60154061685356,5.91333373766508,5.80025422903311,5.75538605205203,5.64642609057447,5.72231183686107,5.93602258843899,6.26268325798957,5.87242892353581,6.80243072012211,5.89427940804449
5089,7.58326946900845,7.34687872589624,7.75663245203172,7.59895073514654,7.41940683803276,7.33831874583635,7.46182048525569,7.79636311478336,6.92462248490459,7.80238897430003,7.85358380560889,7.66847034904856,7.75278338526312,7.49611044274874,7.39916280084995,7.77422672570458,7.95405716318545,7.44214165733668,8.15834671432308,7.95690582108824
509,11.0276754424827,11.6290866806027,10.9662479428255,10.9313184568322,11.1654987207528,10.7399225549547,10.6729541874376,10.8972690807185,10.5693454695811,10.3784923847335,10.4751749715675,10.5870306253394,10.8248964037856,10.5785912232022,10.9261714567493,10.7861407981976,10.7112355727149,10.5634871532486,10.6400335052205,10.7541892870947
5090,7.4349334842139,7.08733601316375,7.33879776101612,7.1809447458149,7.24116559261876,7.50182969593256,7.25449929532583,7.60157087934039,6.4790292811567,7.29428455032156,7.43075417601674,7.33350404353321,7.479068820542,6.86138832409747,7.81795765236602,7.66800343327211,7.57133425822794,7.33537641100887,7.89070826147846,7.76219993991522
5092,7.04197498959038,7.30029049603879,6.89595737773018,6.78391222950696,7.11402274763839,6.55249928490124,7.06085777143205,6.79565444898389,6.4853366370227,6.68051647364663,6.64183394711236,6.85126001921036,7.03296964867464,6.51026726415748,6.80733284889469,6.84285010742695,6.59566450881695,6.77071832304031,6.6739387714854,6.53059403182154
5093,10.9118988109907,11.2553530094191,10.9647585625237,10.1577358734855,11.0057538353194,10.4276139814561,10.8785564600853,11.0682610076236,10.7119834097136,9.84712872435545,10.9607849614429,11.0153975981497,11.2430955120551,11.1949585350761,11.0209152388836,11.113980514793,11.2369279958354,10.9982179094601,10.9336926922658,10.9971972122128
5094,7.82479711295794,6.84607298544971,7.12545059980313,7.25525840878646,7.23248378696066,7.13897523910423,7.10469660806479,7.65185653084355,6.89259642252494,8.57034240186257,7.44784449799443,7.72872787107334,7.37084371792887,6.84096386636407,6.96485431952697,7.52444230318867,7.54816125033845,7.24522886633047,7.82530408588799,7.62816604867768
5095,5.68819867257412,5.68444093811239,5.6778372265768,5.26348649636914,5.52665848723466,5.36916226864051,5.417634349628,5.31920147963162,5.17954897509778,5.42950633178159,5.32787863346165,5.27255011749552,5.43213736454558,5.20599507524063,5.47674576645176,5.39178995346957,5.78923679736442,5.32983767444932,5.41773485332927,5.43272792611898
5096,7.94629893999476,8.09464740434933,7.93020818502275,7.28299697730273,7.80225216172595,7.52854445344507,7.80093124084908,7.59822373446641,6.83617350172892,7.56971226936212,7.70075127765408,7.69976724102735,7.83547430655753,6.98004418166093,7.69030955540054,7.61847762475877,7.89573922753784,7.36937472040809,7.64129875920433,7.68028430993795
5099,4.38388155228668,4.35600727963671,4.38934798027685,4.41094727495183,4.36174824575986,4.46984573602518,4.42611586469717,4.51833875660386,4.44920858947389,4.34870529372863,4.29879867365942,4.39467024729554,4.43767741212021,4.4188512785468,4.40993114819205,4.38636919866868,4.3704990594118,4.41420341738279,4.44504856423526,4.44114722294041
50999,6.24775841571715,6.68906674869128,6.08207946504584,6.58160428958195,6.43479934656943,6.87443701010822,6.27055628957278,6.51720769623507,5.81594573310775,6.67317174844332,6.6257285290381,6.44793577492862,6.69076726304361,6.3567932682374,6.59798300221068,6.47368463351438,6.2185543244175,6.13830378972619,6.64384979499123,6.35025989013885
51,6.24600218608687,6.47429227767567,6.07185358782491,5.89805271378114,6.20458854648932,5.9408919737813,6.14813117739736,6.13926303822371,5.38098982412978,6.09189644230958,5.96660311810967,6.0185684317075,6.0816444435017,5.51089946525015,6.12655102921948,5.98978193084597,5.9782063030765,5.79997905956554,6.07202508634331,6.09351307391092
51001,6.64354382796909,6.39604897769982,6.40416714383962,6.05855447598992,6.43664001771866,6.75730373555154,6.11842255765506,6.50130556663263,5.70350682185481,6.42607076042291,6.40773666061054,6.55423224184659,6.18328937865502,6.02848464312603,6.74732772381615,6.41572251881985,6.41419602048987,6.36510611888333,6.12305540429322,7.0183155502679
51002,8.14794357351861,8.70327702297227,8.32555373177755,8.50314674905087,8.52180916304484,8.44899285771304,8.11660372356334,8.37474542421828,7.73776485239627,7.78660243724809,8.06851639843118,7.80677609804215,8.08028316886688,8.01622441964553,8.48145071736937,7.73889760120008,7.96120579896934,8.00911829701232,8.39072011142567,8.48780083334997
51003,6.35128233561444,6.76421037809439,6.51175444875242,6.76938936292202,6.59574567759464,6.54574304066747,6.70739497293627,6.68971428576351,6.41372769049408,6.52113098625168,6.58264220254357,6.63222491555725,6.68317848569905,6.28489404828896,6.75657811125748,6.58662832813986,6.59347733316634,6.58543775169177,6.50118239183146,6.58635689644262
51004,6.71327905113336,6.91811103982817,7.06324598607743,6.55326299260998,6.87722639236486,6.71993554482296,6.58294949010874,7.08814214116478,6.07973720325137,6.79840272313719,6.85909894385306,7.07968788220728,6.73637489567541,6.02301998880833,7.0020810933386,6.92881585683414,6.95452144027777,6.99337241674611,6.82516009898711,7.17643808716622
51006,7.6465958353137,7.659756636331,7.87135699305585,7.54272558132385,7.86173298750937,7.74097905664749,7.72915247962157,7.59137551707434,7.34644277409671,7.69334938407855,7.75079610624884,7.63559566994159,7.4840045211699,7.45603676081039,7.52402017636918,7.80137973034053,7.9164465448587,7.63790966764565,7.79539295003401,7.82620928690277
51008,7.98182310966157,8.17739365435058,7.79438338560752,8.15903413518465,7.99364150775285,7.79818030411667,7.59310976373226,7.58628475647683,6.57759008048945,7.76582138399757,7.9119143585873,7.99728127157539,7.64027624433866,7.08033309130433,7.71912124215916,7.70149371917998,8.25655279885368,7.67473242434971,7.88344903414618,8.04883552389807
51009,9.0199969464879,9.06430869443229,8.94968769866184,8.61442980663738,8.67517536367461,8.90252831257392,8.81348398835909,9.13228726713879,8.42854451569943,9.09138680711977,9.01575207832113,8.83079843504538,8.90041235999116,8.51792826615422,8.98290487089498,8.99979089829461,8.57635835202086,8.74915418219071,9.01702580404409,8.99689723231339
51011,7.92055751631196,7.96773561290735,8.13071291396145,7.54074213364241,8.10089292329867,7.67842486384434,7.98331978131639,7.79479960612446,7.07457869553025,8.21787488694429,7.86306331926817,7.89258550647879,7.52178478173818,7.65729062564928,7.91532508677407,7.7638498009583,7.79583416734762,7.63504701982378,7.78003176439133,7.97136849520423
51012,6.9268610680585,6.73340591808396,7.02278874680048,7.58745105514259,7.64729325765174,7.58387888848203,6.6109235953249,6.87182921215282,6.55106159089034,7.23385719485183,7.45200117526588,7.28824124258714,7.27294249970759,6.71426949632056,7.53658800712752,6.99035383020363,6.70998514896116,6.62617037654536,7.08031493060024,7.3104660452983
51015,7.72223589933281,8.53421739858451,7.66438117130787,8.60617090071795,8.80702097175291,8.25464110472267,7.75147835889297,7.68875675986962,6.75934099856719,7.35963363507533,7.728749982137,7.7496207476842,7.27108713004075,7.55051327852573,8.00181552309676,7.6623069337514,7.84624042564455,7.64093054393354,7.63357076583694,7.68315454684216
51016,8.11915621766364,8.13729426451777,7.86478641598383,7.68240487881901,7.91639868037247,7.68406730625688,7.65662491746379,7.86851479186919,7.9838177366696,8.16368792671911,7.51127712719236,7.48517746934509,7.56345223264062,7.12653903658718,7.41867314958911,7.45766437837549,7.45760153199002,7.41916016393117,7.61259183311111,7.76106666138231
51018,6.33034687430081,6.45328927763087,6.26535951923758,6.14803409831129,6.75385391464793,6.67739162550038,6.26688775626585,6.49086554007187,5.87878363283145,6.61647795007293,6.40592387892741,5.93006374013195,6.39845510535147,6.19113904803799,6.72870987470497,6.12876434519536,6.33841602187699,6.23221446477735,6.82289675490183,7.03839010664057
51019,9.04027413005507,8.96925321810808,8.92265059890961,8.55983238601219,8.82620188027217,8.66587605930308,8.68138395261813,8.54904297932209,7.66930429152491,8.59032477043391,8.5783926788896,8.20616638199605,8.24023470718195,8.54384663924535,8.60742233063131,7.91600536178148,8.53095134137868,8.07394545809381,8.41163437894051,8.37687499140297
51020,9.69236060833086,10.1386916915438,9.87339289321199,8.56016988411119,9.64237114773366,9.03812476921447,9.62273132578547,9.40094117201937,8.27691153579314,9.47815623069177,9.55797148871318,9.83385987829235,9.50773822085165,9.11251496076364,9.74021285430134,8.98989848099316,9.79020325628374,9.45360989339787,9.47231940170389,9.39503919878796
51021,7.99722844940856,8.50089796416679,7.99592390865929,7.81792668488555,7.69806544311686,7.56217470060212,7.75443921515556,8.2140024202655,6.83568054767265,7.62979331360549,7.3140333281777,7.43757887780461,7.54163096171699,6.97779905048097,7.68474263313642,7.43059752944246,7.39770213605521,7.19229908899657,7.46788844993666,7.49084846072789
51022,7.11500223705198,7.7991130354493,6.87332862634547,7.01130357587201,7.30363983063773,7.26624908249045,7.00158984690577,7.03800183635497,6.53653798633308,7.45568940270643,6.86296381830907,6.83386338981762,6.70807081154013,6.58477219829286,6.80241831078863,6.60305782154346,6.50272452945712,6.77135346393298,6.88859569813757,7.03185571467681
51023,5.10277399560958,5.19432102650053,5.17683864964086,5.73966400667612,5.24106573847075,5.67752676448727,5.09587041739774,5.13561877958884,4.91516665654294,5.06746476729199,5.16434361277959,5.15131570403336,5.13359401047524,4.92702361829916,5.08947038125023,5.07083028207092,5.09075519808447,5.1744235487932,5.21628625964445,5.20971987365315
51024,10.0903399704547,9.67464387805537,10.0768640593739,8.65593109330689,9.34968251658176,9.31897364567192,9.94668408901526,9.81831586628093,8.82052985351854,10.0384306582417,9.91218983307962,9.75319378114209,9.89128175864414,9.43656445248321,9.37460172338842,10.0510796907162,9.96280273218952,9.64742119114153,9.58777724294894,9.66895410886609
51025,7.41836699860323,7.09627979332411,7.29241916103396,7.02750614773355,7.08620042387054,7.12955482444441,7.45738173298857,7.27501269215239,7.34462622413731,7.29115501598682,7.32721822607282,7.2666211794467,7.51199828068859,7.23000953870595,7.18498347519278,7.35259017087924,7.52079609604768,7.32128003716155,7.1954603100106,7.30170226435823
51026,7.34314296184371,7.4995044368451,7.11654290140954,7.40001806151206,7.57349437328301,7.62637404580068,7.24264804148165,7.53977052360055,6.7859319528598,7.44045587882797,7.27209807248571,6.96829899296179,7.486678869033,6.59925146448626,7.47241403231123,7.30621291133591,6.87995588305935,7.0440580294202,7.60500966433408,7.4090494027557
51027,6.01757365986737,5.97386215521808,5.85433198130613,5.57887421611655,5.66070855802797,5.49766602789413,5.62197448847828,5.71949645955647,5.63429044666193,5.56691893148358,5.42003819154595,5.4938937339838,5.61580066404138,5.53751800973884,5.46986140823249,5.5992415771231,5.482868631683,5.45025034888015,5.30084921613835,5.56062617381065
51029,8.2560106571933,8.47082698526284,7.8807956685797,7.71934144754384,8.22892727691011,7.69240560547992,7.68014782839122,7.84450003662234,6.58415740034658,7.30399500184309,7.87354462143032,7.81127646107513,8.03498623783676,6.94048225282635,7.77345029348788,7.97115341066261,7.64425457343858,7.61054162923301,8.01280501698484,7.61297364493244
51030,6.37055553423961,6.10147419565881,6.3044056247305,6.51252774432078,6.53326908097718,7.06584584913006,6.40007508254039,6.65650655135693,6.12328012093482,6.69546589132839,7.10678688288887,6.84385565185411,6.49850101636691,6.53233084372782,7.10605154480405,6.66643750897785,6.69658255034309,6.59182014556324,6.98439781959788,7.64808798777515
51031,8.65914297908741,8.50921489869013,8.65674220875108,8.01390838929786,8.55590486541524,8.61014621079169,7.94661624416717,8.65418333246221,7.81668429935805,8.03737434675082,8.88941443000527,8.70648581157546,8.55321581696373,8.47879092339648,8.92413858488071,8.82802646589071,8.81168964076121,7.54656778161248,8.56494993730823,8.44093611453311
51032,5.24951612696736,5.26468239606692,5.35582227211445,5.30218565424175,5.11013839190864,4.94243166540583,5.4742842198588,5.25988178401093,5.7796822662378,5.36531046596808,4.9896154182334,5.13917198511193,5.37742319557068,5.35521310329211,5.34368392212945,5.34726853485228,5.2958262238122,5.37057266254348,5.03267035049035,5.23607161426431
51035,9.98720259525904,9.67698370032038,9.79938634894825,8.92670674527645,9.69299742865389,9.3081876609755,9.82049692151862,9.95687783185489,9.12021977449592,10.3099177739384,9.90454037197441,9.73823185994069,9.96191484356291,9.63332342496543,9.4809437609843,9.75013684571229,10.1795863440228,9.71775400304474,9.826896762827,9.91578636883662
51042,7.71150892611853,7.95600975011318,7.78748346826558,6.90994838156676,7.29870397454782,7.57984145300939,8.19770784742005,7.74403487016012,7.36649684699665,8.55338112334311,7.41285209269533,7.24480777385044,7.75996510800945,7.06049935793816,7.3839051559226,7.35673453271616,7.73574204026271,7.14806239787752,7.40031318219092,7.27356232254124
51046,6.12749374335287,6.04057999296754,5.99823309598622,6.05326694627971,6.12067535529759,6.01096802550847,6.32010478922592,6.28143847017971,6.17730988754381,6.02065599998778,6.11169505794207,6.18334977168705,6.33912662031798,5.9026068197366,6.07786741568807,6.12305714199917,6.21739602851022,6.35624834022387,6.28051201041521,5.99874359697299
51050,5.72474562949924,5.92396905921439,5.65263896651312,6.15437271373542,5.88116082348117,6.08154858302801,5.90016962397667,6.06502739982103,5.70952175482828,5.73857645952344,5.63873502714533,5.88628356652225,5.82933061064846,5.15370173579343,5.80305628237615,5.6919265193503,5.85826274605244,5.8546146439857,5.78237151935762,5.9712570090415
51052,6.4783917211414,6.52083112959962,6.61029313003492,6.79575526285989,6.39514947848802,6.47163387755156,6.61013140609166,6.79096636517802,6.90981759783142,6.64059520338261,6.42825970919305,6.59624744638939,6.85005130272598,6.37482817857304,6.28853254177047,6.49654421819702,6.62765821568417,6.5964135595511,6.67488382036825,6.76423342102192
51053,8.85370667667836,9.67750153510848,7.52823600407977,8.43932196080309,8.91917750073503,7.63703104794936,8.16847310718049,7.79553116460749,6.7315097235445,8.06934423424579,7.3208107046882,6.86537025661423,7.79773686863044,6.46014050828366,7.09225562964717,6.96138322833639,6.69959000986322,6.61530159155968,7.6005193573258,7.27767958133917
51056,8.98492680885236,9.60008893757842,8.85004015902078,8.40213373475177,9.56938135858587,9.19522245487683,9.19252131537647,9.20508655911959,8.25092817905054,8.28603681058997,8.46732742578437,8.2095966034901,8.18659878654622,8.18444814443541,8.42255765911481,8.15943370989528,8.38388993586508,7.89881462870575,8.23643373934496,8.29321971054792
5106,8.02760621155709,7.78082168485811,7.96640796874329,7.80392757731343,7.91507632365345,7.55304686249351,8.0668934770889,7.99955724960307,7.18622061108008,7.9377496071732,7.59643741580923,7.43099966536028,7.51202401205798,7.05180991562082,7.49798520445158,7.6584764282802,7.54424432950299,7.45416285701718,7.22167661957813,7.37073727547167
51063,8.32588171222377,7.66308847094919,8.01002425409772,7.48368389248273,8.00409243197888,7.9176870326452,8.38403966657208,7.8783019923097,6.70113890316028,7.78045507616019,8.00960622429568,8.09478991633492,7.94642442393686,7.38527423186711,7.86545516240688,8.21394945913343,7.71373984824461,7.74964461417141,7.39242424122814,7.20146375785984
51065,10.8081781847507,10.6883552669582,10.6403161871639,10.2708860395531,10.7764719077667,10.6737946255281,10.8427828162037,10.8475242943521,10.4404653930807,10.519194788757,10.4290650641195,9.98312213270525,10.6261908857525,11.086938166808,10.6197357681981,10.1738035061668,10.330759868506,10.1565998366275,10.4674672081747,10.4292158720442
51067,6.82080815511865,7.1154980290603,6.75568658103787,6.99699514468828,6.83816050651909,6.48811238776366,6.80412557085106,6.84399712657998,6.76905684997201,6.89103829315658,6.69106807274385,6.72912377369448,6.76386894395993,6.59654700731615,6.74165512663823,6.48641188851192,6.7987612771822,6.78852273162618,6.89107328652364,6.88960899708969
51068,6.67441343527866,7.82865858304001,7.26047435589062,7.43704212171089,7.30545933724555,7.40904898871083,6.61887597322893,7.4922154028489,6.94468107280264,6.22882085671355,7.3208265665765,7.34643724525476,7.30943902728473,6.40753635605022,7.79571359706707,7.1730721370243,7.07585788853528,7.28142520632318,7.54379626417243,7.35995210307409
51069,7.4375546409836,7.33433175572904,7.18198161702805,6.96602944609637,7.48967379231813,7.07230372625579,7.72585719949813,7.32530468112882,7.08370042337119,7.53700937687005,7.29353486863739,7.27885736082548,7.2280709778467,6.90775861368407,7.0349092593449,7.37849142010626,7.47695856360194,7.25422424802527,7.09313078616991,7.1771978046035
51070,10.319158410121,9.98879275678857,10.7033616096763,9.00426686392182,9.57357136641361,9.68489398830315,9.50935657190433,9.77903075018541,9.46083243095527,10.7098515120677,10.1393342888501,10.0495090353015,9.20571721437533,10.01723608671,9.8739708111937,9.93152989938249,10.8578752438802,10.2008079348782,10.1356898481359,10.6722450163362
51071,7.36236468065511,7.94102243552681,7.12480242431349,6.47275292896194,7.36231140772978,7.22787098115843,6.39057698535538,6.47251066426815,5.88796731150338,6.73777947317034,6.89360254110295,6.69808385129122,6.42557167846985,6.1527805864074,6.68690966801682,6.88522120573607,6.86923221267138,6.49543808354183,6.98520007628774,6.61086214557478
51073,8.69559949063231,8.82342643296059,8.40356349196101,8.18673082550895,8.69706023420208,8.44670492886933,8.90296802841719,8.62403188523895,7.90504098185807,8.57081350362327,8.51723699846787,8.49510105356165,8.39529999996797,7.70647566598683,8.14670558908807,8.54498769601948,8.80329684591984,8.57455591371361,8.26292512071385,8.57132365317572
51074,6.93265791789462,7.13449826618218,6.98587087790019,7.15810097095912,7.27475159073516,7.03435253080149,6.31119185540403,6.8678188346116,5.93257307160569,6.64753623408408,6.63171613727946,6.52831961918534,6.66882035524278,6.42262182118349,6.79587130827126,6.47951546215769,6.90593123527686,6.21399896704902,6.54466013663546,7.06434129413947
51075,9.33856831820448,9.24064344041802,9.26726603751457,9.28254645837547,9.03946477240674,9.34964010195277,9.11111745838348,9.14771285014909,7.73876382941001,9.27879274814428,9.22423022875141,9.12726090034679,8.92495722865115,8.42917850339033,9.15732608328859,8.94495291123014,9.2858115937001,9.06026230481787,8.90647549694509,9.11425892134422
51076,8.30841221497546,8.1563414544446,7.9367240122013,8.06782553629189,8.12358010288803,8.11885647649254,7.90080583889054,8.18032430113254,6.96943900885982,8.12863306836394,8.21671670971579,8.26509755294832,7.88750836902356,7.48402533368548,8.14575899275306,7.82787208004674,8.23699270466271,8.15885420159262,8.02863756810947,8.07003836331132
51077,5.26739070158755,5.70858195593416,5.49774120486487,5.33996595337956,5.29246524946184,5.39904498207226,5.02973639328299,5.47809272745779,5.18054195014584,5.04551053239682,5.25542413106508,5.41742673839481,5.55323126034034,5.14422931054429,5.79636637805992,5.27934133674752,5.45178816827009,5.10209605392455,5.45125696017353,5.46346363523635
51078,8.11032185762815,7.82352763298388,7.93012357699056,7.37791728841102,7.57263742454375,7.54617269837568,8.04173790249922,7.81081831644705,7.7590643356044,7.67424140239915,7.9130788368897,7.76804649001228,7.50811336294627,8.18414697112861,7.5444111076734,7.89127968649947,7.92849039455021,8.02697494776212,7.56871927069816,7.73876391980337
51079,10.9183970491318,10.8376055668486,10.5406138081928,9.53731584069781,10.2709594822277,10.0985492273236,10.7048817467084,10.7794216165309,9.83000286768258,11.1833600413689,10.4888279655501,10.3787124929994,10.7079518339539,10.1799917329254,10.3112479205421,10.4432513033305,10.4992016395978,10.2587615000208,10.200933762475,10.3207863008512
5108,8.54841612518331,8.25121042192628,8.24555099216495,8.16121992389877,8.15848100128539,8.44849287952621,7.89281388700772,7.96644588030097,7.21133875503648,8.2972046313962,8.14311164396582,8.04682937791874,7.58746164687637,8.09412430327557,8.2824599299021,7.91904749841845,7.93020961946859,7.95554601006972,7.80984637852505,8.09164106588585
51081,8.90545322885489,9.112277165947,8.66269453363282,8.23909802168391,8.53847392684086,8.06660790409499,8.38471336537161,8.42178231904737,7.66356017470651,8.57018461084342,8.50661164747659,8.32104767591533,8.58024095935581,7.93085089670958,8.66357934544237,8.57348189304681,8.56758197054901,7.95203284980922,8.52080526699145,8.67308924495787
51082,10.6034027952441,10.6682505239665,10.5372341850453,10.1803172890105,10.5165406856907,10.5743369190275,10.6555703852589,10.9140631991815,10.2918380602019,10.8905758026751,11.0514091647607,10.8230429760306,10.6315508851456,10.6402548937692,10.4316000109228,10.6190888050215,11.389003931215,10.9875191876263,10.5238153383637,10.9083225401913
51083,5.81088425439948,6.04480717816799,6.03051839786694,6.4135315897716,6.01236483097177,6.14233014422048,6.0895244717251,6.06228043343268,6.44008844847921,5.99511018202781,5.85276979734895,5.90985959738203,6.0550906759934,6.22160742022555,6.00682991736574,5.86047820568454,5.77284938121281,5.96335221979487,6.03575499721993,6.15149491548958
51084,7.567831388611,7.04900361739067,7.91804792010183,6.93902285178479,7.11312045163691,7.47288738364122,7.44673189646447,7.61040496703271,6.6115664610069,7.56899517759683,7.67941351402367,7.74953657320454,7.83067511529536,7.35176565693177,7.63084934507335,7.68836367813619,7.84186718225317,7.70586424914533,7.72216646326267,7.59544058329121
51088,4.73032461607981,4.71709789593721,4.69038758705927,5.16128878033678,4.89847770986626,5.12865831034182,4.90016733202158,4.74680334350265,4.77356916747756,4.85983620067188,4.76709818627859,4.75782350722386,4.66160170424886,4.7608905020669,4.63374443074369,4.67452233020114,4.70856980824083,4.62096329414493,4.8237328381397,4.85808872002971
51090,6.54896127714554,6.66956839752735,6.78317595772533,7.058861498747,6.63969043254758,6.66132004350999,6.97194052593699,6.73251510322884,6.63358929673779,6.78700379433158,6.528132325192,6.70989448262328,6.79464033677583,6.3961292981077,6.68332623576355,6.70440339222598,6.91239268855838,6.79547708712296,6.79061318923715,6.74622580223994
51092,8.71674040645919,8.22215426369071,8.56278802943977,8.86565296712318,8.46799747945636,8.77261837563819,8.40992847025901,8.27210725073446,7.09767070727563,9.11483437071614,8.67847701079474,8.3557756997245,8.3450939061333,7.62692403512191,8.48159565440007,8.55418841546159,8.40935139493,8.52314029655009,8.48996562480642,8.47158278698598
